run,position,segment,input_id,input_token,input_decoded,attention_mask,label_id,label_token,label_decoded,supervised,span_id,span_name
rq2_qwen2vl_generative_scienceqa,155,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,156,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,157,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,158,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,159,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,160,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,161,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,162,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,163,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,164,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,165,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,166,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,167,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,168,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,169,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,170,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,171,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,172,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,173,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,174,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,175,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,176,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,177,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,178,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,179,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,180,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,181,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,182,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,183,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,184,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,185,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,186,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,187,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,188,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,189,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,190,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,191,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,192,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,193,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,194,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,195,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,196,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,197,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,198,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,199,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,200,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,201,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,202,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,203,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,204,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,205,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,206,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,207,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,208,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,209,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,210,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,211,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,212,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,213,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,214,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,215,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,216,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,217,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,218,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,219,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,220,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,221,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,222,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,223,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,224,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,225,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,226,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,227,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,228,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,229,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,230,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,231,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,232,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,233,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,234,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,235,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,236,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,237,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,238,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,239,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,240,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,241,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,242,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,243,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,244,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,245,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,246,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,247,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,248,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,249,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,250,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,251,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,252,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,253,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,254,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,255,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,256,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,257,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,258,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,259,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,260,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,261,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,262,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,263,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,264,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,265,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,266,image+prompt masked,151655,<|image_pad|>,<|image_pad|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,267,image+prompt masked,151653,<|vision_end|>,<|vision_end|>,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,268,image+prompt masked,14582,Question,Question,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,269,image+prompt masked,25,:,:,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,270,image+prompt masked,15920,ĠWhich, Which,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,271,image+prompt masked,5114,Ġstatement, statement,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,272,image+prompt masked,1850,Ġbest, best,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,273,image+prompt masked,16555,Ġdescribes, describes,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,274,image+prompt masked,279,Ġthe, the,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,275,image+prompt masked,5461,Ġaverage, average,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,276,image+prompt masked,15088,Ġmonthly, monthly,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,277,image+prompt masked,59950,Ġprecipitation, precipitation,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,278,image+prompt masked,304,Ġin, in,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,279,image+prompt masked,10196,ĠBoston, Boston,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,280,image+prompt masked,30,?,?,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,281,image+prompt masked,14566,ĠOptions, Options,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,282,image+prompt masked,25,:,:,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,283,image+prompt masked,320,Ġ(, (,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,284,image+prompt masked,32,A,A,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,285,image+prompt masked,8,),),1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,286,image+prompt masked,41670,ĠPrec, Prec,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,287,image+prompt masked,573,ip,ip,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,288,image+prompt masked,7556,itation,itation,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,289,image+prompt masked,1558,Ġdoes, does,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,290,image+prompt masked,537,Ġnot, not,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,291,image+prompt masked,2297,Ġchange, change,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,292,image+prompt masked,1753,Ġmuch, much,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,293,image+prompt masked,504,Ġfrom, from,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,294,image+prompt masked,2254,Ġmonth, month,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,295,image+prompt masked,311,Ġto, to,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,296,image+prompt masked,2254,Ġmonth, month,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,297,image+prompt masked,304,Ġin, in,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,298,image+prompt masked,10196,ĠBoston, Boston,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,299,image+prompt masked,2572,".,",".,",1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,300,image+prompt masked,320,Ġ(, (,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,301,image+prompt masked,33,B,B,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,302,image+prompt masked,8,),),1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,303,image+prompt masked,9975,ĠAbout, About,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,304,image+prompt masked,279,Ġthe, the,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,305,image+prompt masked,1852,Ġsame, same,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,306,image+prompt masked,3311,Ġamount, amount,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,307,image+prompt masked,315,Ġof, of,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,308,image+prompt masked,59950,Ġprecipitation, precipitation,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,309,image+prompt masked,17066,Ġfalls, falls,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,310,image+prompt masked,1817,Ġeach, each,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,311,image+prompt masked,2254,Ġmonth, month,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,312,image+prompt masked,1948,Ġbetween, between,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,313,image+prompt masked,3217,ĠMay, May,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,314,image+prompt masked,323,Ġand, and,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,315,image+prompt masked,6527,ĠOctober, October,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,316,image+prompt masked,2572,".,",".,",1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,317,image+prompt masked,320,Ġ(, (,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,318,image+prompt masked,34,C,C,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,319,image+prompt masked,8,),),1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,320,image+prompt masked,5470,ĠMarch, March,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,321,image+prompt masked,374,Ġis, is,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,322,image+prompt masked,294,Ġd, d,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,323,image+prompt masked,7253,rier,rier,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,324,image+prompt masked,1091,Ġthan, than,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,325,image+prompt masked,6058,ĠJanuary, January,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,326,image+prompt masked,11,",",",",1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,327,image+prompt masked,7400,ĠFebruary, February,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,328,image+prompt masked,11,",",",",1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,329,image+prompt masked,323,Ġand, and,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,330,image+prompt masked,6527,ĠOctober, October,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,331,image+prompt masked,496,..,..,1,-100,IGNORE,,False,0,ignore
rq2_qwen2vl_generative_scienceqa,332,target supervised,26759,ĠReason, Reason,1,26759,ĠReason, Reason,True,1,explanation
rq2_qwen2vl_generative_scienceqa,333,target supervised,287,ing,ing,1,287,ing,ing,True,1,explanation
rq2_qwen2vl_generative_scienceqa,334,target supervised,25,:,:,1,25,:,:,True,1,explanation
rq2_qwen2vl_generative_scienceqa,335,target supervised,2014,ĠTo, To,1,2014,ĠTo, To,True,1,explanation
rq2_qwen2vl_generative_scienceqa,336,target supervised,7512,Ġdescribe, describe,1,7512,Ġdescribe, describe,True,1,explanation
rq2_qwen2vl_generative_scienceqa,337,target supervised,279,Ġthe, the,1,279,Ġthe, the,True,1,explanation
rq2_qwen2vl_generative_scienceqa,338,target supervised,5461,Ġaverage, average,1,5461,Ġaverage, average,True,1,explanation
rq2_qwen2vl_generative_scienceqa,339,target supervised,59950,Ġprecipitation, precipitation,1,59950,Ġprecipitation, precipitation,True,1,explanation
rq2_qwen2vl_generative_scienceqa,340,target supervised,18339,Ġtrends, trends,1,18339,Ġtrends, trends,True,1,explanation
rq2_qwen2vl_generative_scienceqa,341,target supervised,304,Ġin, in,1,304,Ġin, in,True,1,explanation
rq2_qwen2vl_generative_scienceqa,342,target supervised,10196,ĠBoston, Boston,1,10196,ĠBoston, Boston,True,1,explanation
rq2_qwen2vl_generative_scienceqa,343,target supervised,11,",",",",1,11,",",",",True,1,explanation
rq2_qwen2vl_generative_scienceqa,344,target supervised,1401,Ġlook, look,1,1401,Ġlook, look,True,1,explanation
rq2_qwen2vl_generative_scienceqa,345,target supervised,518,Ġat, at,1,518,Ġat, at,True,1,explanation
rq2_qwen2vl_generative_scienceqa,346,target supervised,279,Ġthe, the,1,279,Ġthe, the,True,1,explanation
rq2_qwen2vl_generative_scienceqa,347,target supervised,4771,Ġgraph, graph,1,4771,Ġgraph, graph,True,1,explanation
rq2_qwen2vl_generative_scienceqa,348,target supervised,624,.Ċ,".
",1,624,.Ċ,".
",True,1,explanation
rq2_qwen2vl_generative_scienceqa,349,target supervised,24728,Choice,Choice,1,24728,Choice,Choice,True,1,explanation
rq2_qwen2vl_generative_scienceqa,350,target supervised,330,"Ġ"""," """,1,330,"Ġ"""," """,True,1,explanation
rq2_qwen2vl_generative_scienceqa,351,target supervised,18315,Jan,Jan,1,18315,Jan,Jan,True,1,explanation
rq2_qwen2vl_generative_scienceqa,352,target supervised,1,"""","""",1,1,"""","""",True,1,explanation
rq2_qwen2vl_generative_scienceqa,353,target supervised,374,Ġis, is,1,374,Ġis, is,True,1,explanation
rq2_qwen2vl_generative_scienceqa,354,target supervised,15114,Ġincorrect, incorrect,1,15114,Ġincorrect, incorrect,True,1,explanation
rq2_qwen2vl_generative_scienceqa,355,target supervised,624,.Ċ,".
",1,624,.Ċ,".
",True,1,explanation
rq2_qwen2vl_generative_scienceqa,356,target supervised,24728,Choice,Choice,1,24728,Choice,Choice,True,1,explanation
rq2_qwen2vl_generative_scienceqa,357,target supervised,330,"Ġ"""," """,1,330,"Ġ"""," """,True,1,explanation
rq2_qwen2vl_generative_scienceqa,358,target supervised,40591,Feb,Feb,1,40591,Feb,Feb,True,1,explanation
rq2_qwen2vl_generative_scienceqa,359,target supervised,1,"""","""",1,1,"""","""",True,1,explanation
rq2_qwen2vl_generative_scienceqa,360,target supervised,374,Ġis, is,1,374,Ġis, is,True,1,explanation
rq2_qwen2vl_generative_scienceqa,361,target supervised,15114,Ġincorrect, incorrect,1,15114,Ġincorrect, incorrect,True,1,explanation
rq2_qwen2vl_generative_scienceqa,362,target supervised,624,.Ċ,".
",1,624,.Ċ,".
",True,1,explanation
rq2_qwen2vl_generative_scienceqa,363,target supervised,24728,Choice,Choice,1,24728,Choice,Choice,True,1,explanation
rq2_qwen2vl_generative_scienceqa,364,target supervised,330,"Ġ"""," """,1,330,"Ġ"""," """,True,1,explanation
rq2_qwen2vl_generative_scienceqa,365,target supervised,12061,Mar,Mar,1,12061,Mar,Mar,True,1,explanation
rq2_qwen2vl_generative_scienceqa,366,target supervised,1,"""","""",1,1,"""","""",True,1,explanation
